Rotation_X,Rotation_Y,Rotation_Z,current_time,Score,State
0.04057533,0.6777698,0.1164105,2025-01-24 14:24:57.300,4,4
0.04095214,0.6778749,0.1162962,2025-01-24 14:24:57.313,4,4
0.04155368,0.677753,0.1166679,2025-01-24 14:24:57.328,4,4
0.04148094,0.6776404,0.1172555,2025-01-24 14:24:57.341,4,4
0.04147502,0.6771126,0.1182526,2025-01-24 14:24:57.356,4,4
0.04196261,0.676477,0.1188731,2025-01-24 14:24:57.368,4,4
0.04203024,0.6761674,0.1187203,2025-01-24 14:24:57.383,4,4
0.04191085,0.675593,0.1190904,2025-01-24 14:24:57.397,4,4
0.0417663,0.6752156,0.1197843,2025-01-24 14:24:57.410,4,4
0.04029568,0.6753004,0.1207193,2025-01-24 14:24:57.425,4,4
0.03996549,0.6753752,0.1203473,2025-01-24 14:24:57.439,4,4
0.03880226,0.675738,0.1189126,2025-01-24 14:24:57.453,4,4
0.03591549,0.6763124,0.1163213,2025-01-24 14:24:57.467,4,4
0.03381425,0.6765071,0.1149372,2025-01-24 14:24:57.480,4,4
0.02606451,0.6771629,0.1116252,2025-01-24 14:24:57.494,4,4
0.02117727,0.6778499,0.1091352,2025-01-24 14:24:57.507,4,4
0.01741612,0.6780551,0.1076764,2025-01-24 14:24:57.522,4,4
0.005529139,0.6799127,0.09968123,2025-01-24 14:24:57.536,4,4
-0.0003601834,0.6810743,0.09467877,2025-01-24 14:24:57.551,4,4
-0.008052785,0.6817065,0.09009542,2025-01-24 14:24:57.564,4,4
-0.02011315,0.6815179,0.08117166,2025-01-24 14:24:57.577,4,4
-0.02753991,0.6819183,0.07418945,2025-01-24 14:24:57.592,4,4
-0.03431361,0.6821423,0.068998,2025-01-24 14:24:57.605,4,4
-0.04226301,0.6824594,0.06071363,2025-01-24 14:24:57.620,4,4
-0.05088113,0.6833441,0.05062169,2025-01-24 14:24:57.633,4,4
-0.06078128,0.6825771,0.04238914,2025-01-24 14:24:57.648,4,4
-0.06832765,0.6825282,0.03586688,2025-01-24 14:24:57.661,4,4
-0.0771813,0.681419,0.02457634,2025-01-24 14:24:57.674,4,4
-0.08572146,0.6819584,0.01382636,2025-01-24 14:24:57.689,4,4
-0.09499541,0.6834351,0.002784993,2025-01-24 14:24:57.703,4,4
-0.1040202,0.6848193,-0.007602781,2025-01-24 14:24:57.717,4,4
-0.1145502,0.6870924,-0.01923553,2025-01-24 14:24:57.730,4,4
-0.1226083,0.6885605,-0.03027416,2025-01-24 14:24:57.744,4,4
-0.1300778,0.6923564,-0.04246955,2025-01-24 14:24:57.758,4,4
-0.1362869,0.6952605,-0.05388688,2025-01-24 14:24:57.772,4,4
-0.1425355,0.6981238,-0.06457978,2025-01-24 14:24:57.786,4,4
-0.1496787,0.7013351,-0.07224782,2025-01-24 14:24:57.800,4,4
-0.1567536,0.7043946,-0.08005324,2025-01-24 14:24:57.814,4,4
-0.1618977,0.7070361,-0.08742255,2025-01-24 14:24:57.828,4,4
-0.1647738,0.7095755,-0.09285909,2025-01-24 14:24:57.841,4,4
-0.1693217,0.7117086,-0.09786355,2025-01-24 14:24:57.855,4,4
-0.1750759,0.7135305,-0.1029872,2025-01-24 14:24:57.869,4,4
-0.180612,0.7151937,-0.104352,2025-01-24 14:24:57.883,4,4
-0.1859679,0.7169625,-0.1090041,2025-01-24 14:24:57.897,4,4
-0.1899042,0.7188728,-0.1130259,2025-01-24 14:24:57.911,4,4
-0.1943337,0.7202958,-0.1159372,2025-01-24 14:24:57.925,4,4
-0.1971692,0.7210215,-0.1182772,2025-01-24 14:24:57.939,4,4
-0.1992325,0.7214104,-0.1205765,2025-01-24 14:24:57.951,4,4
-0.2013477,0.7218919,-0.1245452,2025-01-24 14:24:57.967,4,4
-0.2020077,0.7226284,-0.1290504,2025-01-24 14:24:57.980,4,4
-0.2030782,0.7238752,-0.1325185,2025-01-24 14:24:57.994,4,4
-0.2043977,0.7250308,-0.1342662,2025-01-24 14:24:58.008,4,4
-0.2050698,0.7255675,-0.1354643,2025-01-24 14:24:58.022,4,4
-0.2063778,0.7257323,-0.1370543,2025-01-24 14:24:58.036,4,4
-0.2081938,0.7260377,-0.1382149,2025-01-24 14:24:58.049,4,4
-0.2095706,0.7267076,-0.1406409,2025-01-24 14:24:58.063,4,4
-0.2112056,0.7278706,-0.1434534,2025-01-24 14:24:58.077,4,4
-0.2125041,0.7289073,-0.1476733,2025-01-24 14:24:58.091,4,4
-0.2145104,0.7293896,-0.14959,2025-01-24 14:24:58.105,4,4
-0.2166838,0.7296961,-0.1498168,2025-01-24 14:24:58.119,4,4
-0.2197575,0.7299846,-0.1497399,2025-01-24 14:24:58.132,4,4
-0.2214134,0.7304496,-0.150546,2025-01-24 14:24:58.147,4,4
-0.2233371,0.7305682,-0.152309,2025-01-24 14:24:58.160,4,4
-0.2238997,0.7309248,-0.1530879,2025-01-24 14:24:58.174,4,4
-0.2248128,0.7311102,-0.1538689,2025-01-24 14:24:58.188,4,4
-0.2249567,0.7308595,-0.154038,2025-01-24 14:24:58.202,4,4
-0.225506,0.7306275,-0.1552985,2025-01-24 14:24:58.216,4,4
-0.2245926,0.7308627,-0.1565684,2025-01-24 14:24:58.230,4,4
-0.2226039,0.7308365,-0.1576318,2025-01-24 14:24:58.244,4,4
-0.2221084,0.730756,-0.1587265,2025-01-24 14:24:58.258,4,4
-0.2221911,0.7306029,-0.1574916,2025-01-24 14:24:58.272,4,4
-0.2228891,0.7305026,-0.1569601,2025-01-24 14:24:58.285,4,4
-0.2226239,0.7304271,-0.1573056,2025-01-24 14:24:58.299,4,4
-0.2224034,0.7304337,-0.1576592,2025-01-24 14:24:58.313,4,4
-0.2215542,0.7304721,-0.1585726,2025-01-24 14:24:58.327,4,4
-0.2209083,0.7301159,-0.158391,2025-01-24 14:24:58.342,4,4
-0.2204178,0.7299291,-0.1583041,2025-01-24 14:24:58.355,4,4
-0.2191883,0.7296337,-0.1587414,2025-01-24 14:24:58.369,4,4
-0.2188672,0.7294942,-0.1588849,2025-01-24 14:24:58.383,4,4
-0.2181984,0.7293808,-0.158905,2025-01-24 14:24:58.396,4,4
-0.2180902,0.7287717,-0.158615,2025-01-24 14:24:58.411,4,4
-0.217447,0.7283974,-0.1587128,2025-01-24 14:24:58.425,4,4
-0.2170945,0.7281502,-0.1589914,2025-01-24 14:24:58.438,4,4
-0.2161138,0.7274997,-0.1589743,2025-01-24 14:24:58.452,4,4
-0.2153875,0.7274737,-0.1577697,2025-01-24 14:24:58.467,4,4
-0.2147935,0.7273545,-0.1569246,2025-01-24 14:24:58.480,4,4
-0.21398,0.7269644,-0.1560507,2025-01-24 14:24:58.494,4,4
-0.2129634,0.7265404,-0.1554315,2025-01-24 14:24:58.508,4,4
-0.210819,0.7258499,-0.1538978,2025-01-24 14:24:58.522,4,4
-0.2090663,0.7253076,-0.152988,2025-01-24 14:24:58.535,4,4
-0.2075475,0.7248381,-0.1509375,2025-01-24 14:24:58.550,4,4
-0.2055957,0.7256079,-0.1466483,2025-01-24 14:24:58.563,4,4
-0.2031883,0.7256633,-0.1441477,2025-01-24 14:24:58.577,4,4
-0.1982154,0.7258723,-0.1409982,2025-01-24 14:24:58.591,4,4
-0.1953589,0.7256207,-0.1391909,2025-01-24 14:24:58.605,4,4
-0.1940432,0.7258534,-0.1331072,2025-01-24 14:24:58.619,4,4
-0.1924556,0.726566,-0.1258503,2025-01-24 14:24:58.632,4,4
-0.1899459,0.7263951,-0.1215204,2025-01-24 14:24:58.647,4,4
-0.1860593,0.7252175,-0.1168423,2025-01-24 14:24:58.661,4,4
-0.1825629,0.7242056,-0.1121549,2025-01-24 14:24:58.675,4,4
-0.1796391,0.7230538,-0.1073062,2025-01-24 14:24:58.688,4,4
-0.1762065,0.722397,-0.1007121,2025-01-24 14:24:58.702,4,4
-0.1704248,0.7208823,-0.09183364,2025-01-24 14:24:58.717,4,4
-0.1643291,0.7181073,-0.08380201,2025-01-24 14:24:58.729,4,4
-0.1593198,0.7164855,-0.07726909,2025-01-24 14:24:58.744,4,4
-0.1539154,0.7118246,-0.06857328,2025-01-24 14:24:58.757,4,4
-0.1500266,0.709677,-0.06164569,2025-01-24 14:24:58.772,4,4
-0.1470715,0.707572,-0.05411915,2025-01-24 14:24:58.786,4,4
-0.1427033,0.705387,-0.04726203,2025-01-24 14:24:58.799,4,4
-0.1367742,0.7022585,-0.03984674,2025-01-24 14:24:58.813,4,4
-0.1316509,0.6990439,-0.03417209,2025-01-24 14:24:58.827,4,4
-0.1275619,0.6963347,-0.02765531,2025-01-24 14:24:58.841,4,4
-0.1228542,0.6936801,-0.0203068,2025-01-24 14:24:58.856,4,4
-0.1149465,0.691583,-0.0163169,2025-01-24 14:24:58.869,4,4
-0.1067804,0.6895154,-0.01285053,2025-01-24 14:24:58.883,4,4
-0.09956428,0.6869674,-0.006860305,2025-01-24 14:24:58.897,4,4
-0.09298822,0.6843067,1.303852E-05,2025-01-24 14:24:58.910,4,4
-0.08718035,0.6810243,0.007169563,2025-01-24 14:24:58.925,4,4
-0.08082142,0.679318,0.01298531,2025-01-24 14:24:58.939,4,4
-0.07377354,0.6778772,0.0211061,2025-01-24 14:24:58.952,4,4
-0.06424107,0.6768261,0.02894678,2025-01-24 14:24:58.966,4,4
-0.05262566,0.6734917,0.03522294,2025-01-24 14:24:58.981,4,4
-0.04513534,0.670735,0.0418029,2025-01-24 14:24:58.994,4,4
-0.0288678,0.6669135,0.04942723,2025-01-24 14:24:59.008,4,4
-0.01999436,0.6641661,0.05455895,2025-01-24 14:24:59.022,4,4
-0.009367123,0.6621464,0.05942541,2025-01-24 14:24:59.035,4,4
-3.23467E-05,0.6598576,0.06417675,2025-01-24 14:24:59.049,4,4
0.006493337,0.6585456,0.06791853,2025-01-24 14:24:59.064,4,4
0.01177086,0.6571535,0.07125852,2025-01-24 14:24:59.078,4,4
0.01708928,0.6554324,0.07589296,2025-01-24 14:24:59.091,4,4
0.01941146,0.6551639,0.07891142,2025-01-24 14:24:59.105,4,4
0.02287003,0.6551734,0.08057301,2025-01-24 14:24:59.120,4,4
0.02793886,0.6543435,0.08359299,2025-01-24 14:24:59.133,4,4
0.03381087,0.6527762,0.08747984,2025-01-24 14:24:59.148,4,4
0.03258266,0.6534727,0.09010716,2025-01-24 14:24:59.161,4,4
0.03255653,0.6527072,0.09229743,2025-01-24 14:24:59.175,4,4
0.03575644,0.650753,0.09368452,2025-01-24 14:24:59.188,4,4
0.03824975,0.6481069,0.09785482,2025-01-24 14:24:59.203,4,4
0.04175878,0.6458403,0.1029564,2025-01-24 14:24:59.215,4,4
0.044002,0.6419115,0.1066737,2025-01-24 14:24:59.230,4,4
0.04725846,0.6397797,0.1105962,2025-01-24 14:24:59.244,4,4
0.05021694,0.6366384,0.1136225,2025-01-24 14:24:59.258,4,4
0.05192661,0.6350879,0.1142359,2025-01-24 14:24:59.272,4,4
0.05072409,0.6342902,0.1146095,2025-01-24 14:24:59.286,4,4
0.05057514,0.632335,0.1159799,2025-01-24 14:24:59.299,4,4
0.05050797,0.6304063,0.1163442,2025-01-24 14:24:59.313,4,4
0.04965508,0.629518,0.1142169,2025-01-24 14:24:59.328,4,4
0.04935214,0.6283476,0.1144449,2025-01-24 14:24:59.341,4,4
0.04876482,0.6273938,0.114503,2025-01-24 14:24:59.356,4,4
0.04881427,0.626758,0.1132013,2025-01-24 14:24:59.368,4,4
0.04915588,0.626203,0.1120169,2025-01-24 14:24:59.383,4,4
0.04934425,0.6259007,0.1104091,2025-01-24 14:24:59.397,4,4
0.04933417,0.6256254,0.1102849,2025-01-24 14:24:59.410,4,4
0.04884837,0.6253262,0.1108456,2025-01-24 14:24:59.424,4,4
0.04792994,0.6249752,0.1108401,2025-01-24 14:24:59.439,4,4
0.04719679,0.6248179,0.1111003,2025-01-24 14:24:59.452,4,4
0.04778258,0.6244307,0.1111265,2025-01-24 14:24:59.466,4,4
0.04741529,0.624786,0.1112228,2025-01-24 14:24:59.482,5,5
0.04785681,0.6251672,0.1105702,2025-01-24 14:24:59.495,5,5
0.04808994,0.6257799,0.1099927,2025-01-24 14:24:59.509,5,5
0.04887992,0.6266658,0.1087507,2025-01-24 14:24:59.521,5,5
0.04870156,0.628428,0.1072678,2025-01-24 14:24:59.536,5,5
0.048721,0.6301246,0.1056767,2025-01-24 14:24:59.550,5,5
0.04856537,0.6321974,0.1031592,2025-01-24 14:24:59.564,5,5
0.04746336,0.634645,0.1009511,2025-01-24 14:24:59.577,5,5
0.04630704,0.6377538,0.09711678,2025-01-24 14:24:59.591,5,5
0.0457149,0.6410041,0.09402505,2025-01-24 14:24:59.605,5,5
0.04572551,0.6436719,0.09195898,2025-01-24 14:24:59.620,5,5
0.04537725,0.6457114,0.08987051,2025-01-24 14:24:59.632,5,5
0.04502846,0.6477443,0.08778086,2025-01-24 14:24:59.646,5,5
0.04534362,0.6544186,0.0788442,2025-01-24 14:24:59.659,5,5
0.04751738,0.6584504,0.07194255,2025-01-24 14:24:59.674,5,5
0.04825924,0.6608528,0.0686622,2025-01-24 14:24:59.688,5,5
0.04809332,0.66286,0.06591697,2025-01-24 14:24:59.702,5,5
0.04752159,0.6641415,0.06586134,2025-01-24 14:24:59.716,5,5
0.04458385,0.6640411,0.06679538,2025-01-24 14:24:59.729,5,5
0.04324462,0.6647704,0.06677587,2025-01-24 14:24:59.743,5,5
0.04234463,0.6653156,0.06565614,2025-01-24 14:24:59.758,5,5
0.04214374,0.6656847,0.06480651,2025-01-24 14:24:59.772,5,5
0.04197967,0.6654332,0.06379924,2025-01-24 14:24:59.785,5,5
0.04187161,0.6652385,0.06239332,2025-01-24 14:24:59.798,5,5
0.04181739,0.6656213,0.0606389,2025-01-24 14:24:59.812,5,5
0.04255887,0.6660497,0.05803416,2025-01-24 14:24:59.826,5,5
0.04147125,0.6674592,0.0568984,2025-01-24 14:24:59.841,5,5
0.03841337,0.668784,0.05760307,2025-01-24 14:24:59.855,5,5
0.03499325,0.6705056,0.05943367,2025-01-24 14:24:59.868,5,5
0.03127558,0.6721241,0.06101095,2025-01-24 14:24:59.882,5,5
0.02554934,0.6748127,0.06226531,2025-01-24 14:24:59.896,5,5
0.01914694,0.6774397,0.06442288,2025-01-24 14:24:59.909,5,5
0.01331313,0.6794283,0.06853139,2025-01-24 14:24:59.924,5,5
0.007921934,0.680443,0.07292733,2025-01-24 14:24:59.938,5,5
0.002776459,0.6812883,0.07543335,2025-01-24 14:24:59.951,5,5
-0.004100211,0.6816664,0.08048822,2025-01-24 14:24:59.965,5,5
-0.01035383,0.6807138,0.08612387,2025-01-24 14:24:59.980,5,5
-0.01625649,0.6806653,0.09181581,2025-01-24 14:24:59.993,5,5
-0.0205855,0.6803212,0.09703994,2025-01-24 14:25:00.008,5,5
-0.02445471,0.6800311,0.1006748,2025-01-24 14:25:00.022,5,5
-0.0280902,0.6800343,0.1057107,2025-01-24 14:25:00.035,5,5
-0.0305266,0.6799562,0.1117208,2025-01-24 14:25:00.049,5,5
-0.03314398,0.6805086,0.1172299,2025-01-24 14:25:00.063,5,5
-0.03664664,0.680826,0.1230791,2025-01-24 14:25:00.077,5,5
-0.0377291,0.6817093,0.1291701,2025-01-24 14:25:00.090,5,5
-0.03892117,0.682831,0.1361127,2025-01-24 14:25:00.105,5,5
-0.03860157,0.6839429,0.1406258,2025-01-24 14:25:00.119,5,5
-0.03785284,0.6853679,0.1452072,2025-01-24 14:25:00.132,5,5
-0.03571393,0.6872789,0.1502242,2025-01-24 14:25:00.147,5,5
-0.03223852,0.6890666,0.1549831,2025-01-24 14:25:00.160,5,5
-0.03027143,0.6913311,0.1580381,2025-01-24 14:25:00.175,5,5
-0.02677236,0.6942143,0.1622003,2025-01-24 14:25:00.188,5,5
-0.02226275,0.6975014,0.1666354,2025-01-24 14:25:00.203,5,5
-0.01743818,0.7006085,0.1721998,2025-01-24 14:25:00.216,5,5
-0.01267701,0.703775,0.1764435,2025-01-24 14:25:00.229,5,5
-0.004432805,0.7071716,0.1787848,2025-01-24 14:25:00.244,5,5
0.0007751808,0.7099665,0.1810105,2025-01-24 14:25:00.258,5,5
0.004247643,0.7112979,0.1805607,2025-01-24 14:25:00.271,5,5
0.006256297,0.7129345,0.1813935,2025-01-24 14:25:00.286,5,5
0.008586168,0.713353,0.1793893,2025-01-24 14:25:00.300,5,5
0.0110831,0.7140324,0.179581,2025-01-24 14:25:00.313,5,5
0.01427148,0.713677,0.1789298,2025-01-24 14:25:00.327,5,5
0.01756506,0.7124807,0.1774771,2025-01-24 14:25:00.341,5,5
0.02047662,0.7127564,0.1765,2025-01-24 14:25:00.355,5,5
0.02283744,0.7119077,0.1755038,2025-01-24 14:25:00.369,5,5
0.02551372,0.7113696,0.1760062,2025-01-24 14:25:00.383,5,5
0.02797101,0.7107854,0.175809,2025-01-24 14:25:00.396,5,5
0.02949103,0.7101994,0.1748187,2025-01-24 14:25:00.410,5,5
0.03048937,0.7091987,0.1745242,2025-01-24 14:25:00.424,5,5
0.03204256,0.7091033,0.1743367,2025-01-24 14:25:00.439,5,5
0.02924757,0.7076871,0.1751836,2025-01-24 14:25:00.452,5,5
0.029945,0.7072451,0.1768861,2025-01-24 14:25:00.467,5,5
0.03115577,0.7067836,0.1773755,2025-01-24 14:25:00.480,5,5
0.03273189,0.7067564,0.1767168,2025-01-24 14:25:00.494,5,5
0.03338669,0.7066231,0.175903,2025-01-24 14:25:00.508,5,5
0.03428295,0.7064488,0.1759019,2025-01-24 14:25:00.522,5,5
0.03415299,0.7057205,0.1775131,2025-01-24 14:25:00.536,5,5
0.03339742,0.7052025,0.1787648,2025-01-24 14:25:00.549,5,5
0.03308538,0.7048392,0.1796706,2025-01-24 14:25:00.563,5,5
0.03287168,0.7043814,0.1804826,2025-01-24 14:25:00.577,5,5
0.03311051,0.7037547,0.1815841,2025-01-24 14:25:00.590,5,5
0.03442472,0.7031718,0.1823488,2025-01-24 14:25:00.605,5,5
0.03503149,0.7020258,0.1835064,2025-01-24 14:25:00.620,5,5
0.0350515,0.7010073,0.1846263,2025-01-24 14:25:00.632,5,5
0.03588743,0.7003057,0.1853657,2025-01-24 14:25:00.647,5,5
0.03771654,0.6995979,0.1853099,2025-01-24 14:25:00.660,5,5
0.03927889,0.6990283,0.1841456,2025-01-24 14:25:00.675,5,5
0.04291385,0.698287,0.1818141,2025-01-24 14:25:00.688,5,5
0.04609375,0.6978176,0.1794314,2025-01-24 14:25:00.703,5,5
0.04841814,0.6973121,0.1775489,2025-01-24 14:25:00.716,5,5
0.0486182,0.6972101,0.1756806,2025-01-24 14:25:00.730,5,5
0.04936302,0.6967722,0.1751414,2025-01-24 14:25:00.744,5,5
0.0502447,0.6966443,0.1729802,2025-01-24 14:25:00.758,5,5
0.05147571,0.6967301,0.170287,2025-01-24 14:25:00.772,5,5
0.0530383,0.696748,0.1674822,2025-01-24 14:25:00.785,5,5
0.05427494,0.6974829,0.1648014,2025-01-24 14:25:00.800,5,5
0.05557672,0.6973663,0.1629261,2025-01-24 14:25:00.813,5,5
0.05621483,0.6988391,0.1597012,2025-01-24 14:25:00.827,5,5
0.05719697,0.699384,0.1573406,2025-01-24 14:25:00.842,5,5
0.05872403,0.6997427,0.154316,2025-01-24 14:25:00.855,5,5
0.06003051,0.700112,0.1518217,2025-01-24 14:25:00.868,5,5
0.06103666,0.7007121,0.1494008,2025-01-24 14:25:00.883,5,5
0.0606694,0.7012884,0.1474026,2025-01-24 14:25:00.897,5,5
0.06087592,0.7014785,0.1465682,2025-01-24 14:25:00.910,5,5
0.06039916,0.7015281,0.1458465,2025-01-24 14:25:00.924,5,5
0.05968742,0.7014617,0.1450516,2025-01-24 14:25:00.938,5,5
0.05799408,0.7017421,0.1447175,2025-01-24 14:25:00.952,5,5
0.0563225,0.7023354,0.1439205,2025-01-24 14:25:00.965,5,5
0.05427954,0.7023752,0.1433018,2025-01-24 14:25:00.979,5,5
0.05238073,0.7026893,0.1423463,2025-01-24 14:25:00.993,5,5
0.05122194,0.7028446,0.141697,2025-01-24 14:25:01.007,5,5
0.049898,0.7031709,0.1409424,2025-01-24 14:25:01.021,5,5
0.04897056,0.7037714,0.1400641,2025-01-24 14:25:01.035,5,5
0.04772117,0.7041111,0.1390783,2025-01-24 14:25:01.048,5,5
0.04622316,0.7048685,0.1379211,2025-01-24 14:25:01.063,5,5
0.04411569,0.7052746,0.1372477,2025-01-24 14:25:01.076,5,5
0.04325948,0.7057149,0.1351994,2025-01-24 14:25:01.090,5,5
0.04182855,0.706187,0.1342774,2025-01-24 14:25:01.105,5,5
0.03967011,0.7067796,0.1337409,2025-01-24 14:25:01.119,5,5
0.03831879,0.7076197,0.1318607,2025-01-24 14:25:01.132,5,5
0.03631816,0.7089851,0.1290303,2025-01-24 14:25:01.147,5,5
0.03457299,0.7097926,0.1258167,2025-01-24 14:25:01.160,5,5
0.03255512,0.7103564,0.1224301,2025-01-24 14:25:01.174,5,5
0.03027568,0.7108174,0.1190694,2025-01-24 14:25:01.188,5,5
0.02769032,0.7118861,0.1146734,2025-01-24 14:25:01.202,5,5
0.02509489,0.7130095,0.1109654,2025-01-24 14:25:01.215,5,5
0.01942191,0.7146148,0.1067899,2025-01-24 14:25:01.228,5,5
0.01622747,0.7156957,0.1017151,2025-01-24 14:25:01.244,5,5
0.0140476,0.7162951,0.09527726,2025-01-24 14:25:01.258,5,5
0.01099695,0.7172475,0.08962571,2025-01-24 14:25:01.271,5,5
0.00677745,0.7183215,0.08541828,2025-01-24 14:25:01.285,5,5
0.003201805,0.7188766,0.08188362,2025-01-24 14:25:01.299,5,5
0.001437705,0.7191001,0.0749767,2025-01-24 14:25:01.313,5,5
-0.0008682758,0.7196484,0.07193287,2025-01-24 14:25:01.327,5,5
-0.00376296,0.7204751,0.06802411,2025-01-24 14:25:01.341,5,5
-0.005903339,0.7210979,0.06445462,2025-01-24 14:25:01.355,5,5
-0.006572029,0.720943,0.05983787,2025-01-24 14:25:01.368,5,5
-0.007232623,0.7212772,0.05491101,2025-01-24 14:25:01.382,5,5
-0.009223474,0.721408,0.05078641,2025-01-24 14:25:01.396,5,5
-0.009230159,0.721016,0.04503018,2025-01-24 14:25:01.410,5,5
-0.009590637,0.7213328,0.0399226,2025-01-24 14:25:01.425,5,5
-0.01158868,0.7214316,0.03669555,2025-01-24 14:25:01.439,6,6
-0.01212309,0.7212253,0.03119112,2025-01-24 14:25:01.452,6,6
-0.01335763,0.7210379,0.02786868,2025-01-24 14:25:01.466,6,6
-0.01415419,0.7209135,0.02365051,2025-01-24 14:25:01.480,6,6
-0.01545844,0.7210705,0.01935052,2025-01-24 14:25:01.493,6,6
-0.01592183,0.7216747,0.01464498,2025-01-24 14:25:01.509,6,6
-0.01411177,0.7217531,0.009351907,2025-01-24 14:25:01.522,6,6
-0.01130502,0.7217572,0.005006355,2025-01-24 14:25:01.536,6,6
-0.00874089,0.7221805,0.002449872,2025-01-24 14:25:01.549,6,6
-0.007201104,0.7223166,0.0003164073,2025-01-24 14:25:01.564,6,6
-0.005447504,0.723062,-0.002368405,2025-01-24 14:25:01.578,6,6
-0.001354187,0.7234492,-0.00471419,2025-01-24 14:25:01.591,6,6
0.001570966,0.7228979,-0.006474119,2025-01-24 14:25:01.605,6,6
0.004422958,0.7223316,-0.003479691,2025-01-24 14:25:01.619,6,6
0.0075984,0.721722,-0.002031569,2025-01-24 14:25:01.632,6,6
0.01156725,0.7206776,0.001182321,2025-01-24 14:25:01.647,6,6
0.01834989,0.7202219,0.003750042,2025-01-24 14:25:01.660,6,6
0.02168558,0.719852,0.003930686,2025-01-24 14:25:01.675,6,6
0.02889265,0.7195951,0.009363549,2025-01-24 14:25:01.688,6,6
0.03344974,0.7188717,0.01271621,2025-01-24 14:25:01.703,6,6
0.03841331,0.7179072,0.01420206,2025-01-24 14:25:01.716,6,6
0.04514218,0.7178863,0.01139065,2025-01-24 14:25:01.730,6,6
0.04830122,0.7187303,0.009000331,2025-01-24 14:25:01.743,6,6
0.05068778,0.7188998,0.006855154,2025-01-24 14:25:01.758,6,6
0.05127652,0.7196425,0.006849306,2025-01-24 14:25:01.771,6,6
0.05032166,0.7198923,0.00760665,2025-01-24 14:25:01.785,6,6
0.04684357,0.7175852,0.007846659,2025-01-24 14:25:01.800,6,6
0.04444708,0.7198204,0.004904218,2025-01-24 14:25:01.813,6,6
0.0398327,0.7187563,0.001643345,2025-01-24 14:25:01.826,6,6
0.03617175,0.718539,-0.002078013,2025-01-24 14:25:01.839,6,6
0.02941678,0.7186044,-0.007738934,2025-01-24 14:25:01.855,6,6
0.02579932,0.7176403,-0.01081291,2025-01-24 14:25:01.869,6,6
0.01684573,0.7159656,-0.01517175,2025-01-24 14:25:01.882,6,6
0.01596669,0.7153339,-0.01471717,2025-01-24 14:25:01.896,6,6
0.00820988,0.713464,-0.01840313,2025-01-24 14:25:01.910,6,6
0.00523354,0.7135195,-0.02042649,2025-01-24 14:25:01.924,6,6
0.003813738,0.7142635,-0.02026334,2025-01-24 14:25:01.939,6,6
0.00440771,0.7148497,-0.01982293,2025-01-24 14:25:01.952,6,6
0.008657632,0.7165558,-0.01516081,2025-01-24 14:25:01.966,6,6
0.01254766,0.7182975,-0.01261652,2025-01-24 14:25:01.979,6,6
0.01594898,0.7208354,-0.008788897,2025-01-24 14:25:01.994,6,6
0.01830416,0.723402,5.57946E-05,2025-01-24 14:25:02.007,6,6
0.01962918,0.7255201,0.01094925,2025-01-24 14:25:02.022,6,6
0.02088465,0.7267521,0.01862961,2025-01-24 14:25:02.035,6,6
0.02170283,0.7265204,0.02328098,2025-01-24 14:25:02.049,6,6
0.02194347,0.7262828,0.02801464,2025-01-24 14:25:02.063,6,6
0.02867445,0.7264211,0.02914795,2025-01-24 14:25:02.077,6,6
0.03697467,0.7254065,0.03349978,2025-01-24 14:25:02.091,6,6
0.04099103,0.7250138,0.03374551,2025-01-24 14:25:02.105,6,6
0.04326881,0.7228072,0.03705557,2025-01-24 14:25:02.119,6,6
0.04523535,0.7217543,0.04064444,2025-01-24 14:25:02.132,6,6
0.04917441,0.7227429,0.0402995,2025-01-24 14:25:02.146,6,6
0.05097017,0.7226592,0.04168525,2025-01-24 14:25:02.161,6,6
0.04990528,0.7235022,0.04304513,2025-01-24 14:25:02.174,6,6
0.04965975,0.7245492,0.04511407,2025-01-24 14:25:02.187,6,6
0.04932193,0.7255934,0.04750977,2025-01-24 14:25:02.202,6,6
0.04831008,0.7267276,0.04864544,2025-01-24 14:25:02.216,6,6
0.04685253,0.7278065,0.05018971,2025-01-24 14:25:02.229,6,6
0.0459266,0.728503,0.05128361,2025-01-24 14:25:02.243,6,6
0.04548941,0.729495,0.04961991,2025-01-24 14:25:02.258,6,6
0.04619497,0.7304413,0.0505585,2025-01-24 14:25:02.270,6,6
0.04487695,0.7319081,0.05166107,2025-01-24 14:25:02.285,6,6
0.04051852,0.7321221,0.05281948,2025-01-24 14:25:02.299,6,6
0.04281937,0.7326432,0.0511016,2025-01-24 14:25:02.314,6,6
0.04388731,0.7338043,0.04942532,2025-01-24 14:25:02.327,6,6
0.04271693,0.7346031,0.05087034,2025-01-24 14:25:02.341,6,6
0.04132852,0.734324,0.05305688,2025-01-24 14:25:02.355,6,6
0.04212282,0.7340842,0.05176697,2025-01-24 14:25:02.368,6,6
0.04240415,0.7345653,0.05130248,2025-01-24 14:25:02.383,6,6
0.04231304,0.7348521,0.05109024,2025-01-24 14:25:02.397,6,6
0.0414817,0.7349393,0.052755,2025-01-24 14:25:02.410,6,6
0.04088543,0.7350683,0.0530905,2025-01-24 14:25:02.424,6,6
0.04004027,0.7350406,0.05235561,2025-01-24 14:25:02.438,6,6
0.03913849,0.7351763,0.04991903,2025-01-24 14:25:02.452,6,6
